2016;PERSONNELS DE MAITRISE;Age >=60 ans et < 65 ans;1;77
2017;SECRÉTAIRES ADMINISTRATIFS;Age >=30 ans et < 35 ans;34;29
2018;ADJOINTS ADMINISTRATIFS;Age >=30 ans et < 35 ans;130;41
2018;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=30 ans et < 35 ans;74;28
2013;AGENTS TECHNIQUES DES ÉCOLES;Age >=30 ans et < 35 ans;125;15
2015;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=35 ans et < 40 ans;238;2
2018;ADJOINTS ADMINISTRATIFS;Age >=55 ans et < 60 ans;675;167
2018;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=30 ans et < 35 ans;193;15
2013;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=50 ans et < 55 ans;266;57
2015;ADJOINTS TECHNIQUES;Age >=45 ans et < 50 ans;63;738
2016;AGENTS TECHNIQUES DES ÉCOLES;Age >=30 ans et < 35 ans;128;17
2017;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=40 ans et < 45 ans;25;101
2017;AGENTS TECHNIQUES DES ÉCOLES;Age >=45 ans et < 50 ans;427;36
2018;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=40 ans et < 45 ans;303;4
2013;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=50 ans et < 55 ans;476;
2013;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=55 ans et < 60 ans;302;1
2017;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=25 ans et < 30 ans;25;17
2018;ÉBOUEURS;Age >=50 ans et < 55 ans;38;778
2013;ADJOINTS TECHNIQUES;Age >=40 ans et < 45 ans;67;689
2014;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=30 ans et < 35 ans;25;58
2014;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=30 ans et < 35 ans;42;22
2016;ADJOINTS TECHNIQUES;Age < 20 ans;0;3
2017;PERSONNELS DE MAITRISE;Age >= 65 ans;0;4
2014;ÉDUCATEURS DE JEUNES ENFANTS;Age >=45 ans et < 50 ans;157;3
2017;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=45 ans et < 50 ans;121;69
2015;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >= 65 ans;5;5
2016;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=25 ans et < 30 ans;22;12
2016;ADJOINTS TECHNIQUES;Age >=50 ans et < 55 ans;80;761
2017;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >= 20 ans et < 25 ans;27;0
2018;INSPECTEURS DU SERVICE DE SECURITE;Age >=35 ans et < 40 ans;11;73
2013;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=35 ans et < 40 ans;175;9
2018;ADJOINTS TECHNIQUES;Age >= 20 ans et < 25 ans;21;101
2018;ADJOINTS TECHNIQUES;Age >=25 ans et < 30 ans;25;257
2018;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=55 ans et < 60 ans;427;
2014;AGENTS TECHNIQUES DES ÉCOLES;Age >=45 ans et < 50 ans;415;40
2014;ÉBOUEURS;Age >=30 ans et < 35 ans;49;533
2017;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=60 ans et < 65 ans;69;2
2013;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=45 ans et < 50 ans;69;54
2015;SECRÉTAIRES ADMINISTRATIFS;Age >=55 ans et < 60 ans;334;111
2017;ÉDUCATEURS DE JEUNES ENFANTS;Age >=55 ans et < 60 ans;127;4
2013;AGENTS DE SERVICE DES ÉCOLES MATERNELLES;Age >=45 ans et < 50 ans;325;2
2013;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >= 20 ans et < 25 ans;64;2
2014;ÉBOUEURS;Age >=35 ans et < 40 ans;52;589
2016;PERSONNELS DE MAITRISE;Age >=25 ans et < 30 ans;1;18
2016;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=50 ans et < 55 ans;90;61
2017;ADJOINTS TECHNIQUES D'ADMINISTRATIONS PARISIENNES;Age >=55 ans et < 60 ans;66;716
2013;PERSONNELS DE MAITRISE;Age >=30 ans et < 35 ans;14;60
2015;AGENTS TECHNIQUES DES ÉCOLES;Age >=60 ans et < 65 ans;288;24
2015;ÉDUCATEURS DE JEUNES ENFANTS;Age >=30 ans et < 35 ans;106;2
2016;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=30 ans et < 35 ans;29;22
2019;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age >= 20 ans et < 25 ans;321;2
2019;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >= 20 ans et < 25 ans;13;0
2019;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age >=25 ans et < 30 ans;706;4
2019;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=30 ans et < 35 ans;173;159
2019;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=30 ans et < 35 ans;192;13
2019;ADJOINTS TECHNIQUES;Age >=35 ans et < 40 ans;72;505
2019;AGENT DE LOGISTIQUE GENERALE;Age >=35 ans et < 40 ans;14;38
2019;TECHNICIENS SUPERIEURS ADMINIS. PARISIENNES;Age >=40 ans et < 45 ans;55;87
2019;EBOUEURS;Age >=45 ans et < 50 ans;55;773
2019;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=55 ans et < 60 ans;177;55
2019;AGENT DE LOGISTIQUE GENERALE;Age >=60 ans et < 65 ans;114;79
2020;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age < 20 ans;2;0
2020;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age >=25 ans et < 30 ans;632;3
2020;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age >=30 ans et < 35 ans;761;9
2020;AGENT DE SURVEILLANCE DE PARIS;Age >=30 ans et < 35 ans;11;9
2020;EBOUEURS;Age >=35 ans et < 40 ans;47;675
2020;AGENT DE SURVEILLANCE DE PARIS;Age >=40 ans et < 45 ans;77;46
2020;EBOUEURS;Age >=50 ans et < 55 ans;34;741
2020;INSPECTEURS DU SERVICE DE SECURITE;Age >=50 ans et < 55 ans;22;159
2020;EBOUEURS;Age >=60 ans et < 65 ans;1;252
2020;ADJOINTS TECHNIQUES;Plus de 65 ans;22;73
2020;AGENTS SPECIALISE DES ECOLES MATERNELLES;Plus de 65 ans;18;0
2021;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=30 ans et < 35 ans;42;45
2021;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=40 ans et < 45 ans;155;73
2021;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=45 ans et < 50 ans;242;96
2021;PERSONNELS DE MAITRISE  ADM. PARISIENNES;Age >=55 ans et < 60 ans;12;195
2021;TECHNICIENS SUPERIEURS ADMINIS. PARISIENNES;Plus de 65 ans;1;6
2022;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=40 ans et < 45 ans;148;55
2022;AGENTS TECHNIQUES DES ECOLES;Age >=50 ans et < 55 ans;471;39
2022;ADJOINTS ADMINISTRATIFS;Age >=65 ans;59;22
2014;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=55 ans et < 60 ans;106;108
2017;AGENTS DE LOGISTIQUE GÉNÉRALE D'ADMINISTRATIONS PARISIENNES;Age >=55 ans et < 60 ans;138;117
2014;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=25 ans et < 30 ans;809;7
2018;ÉDUCATEURS DE JEUNES ENFANTS;Age >=40 ans et < 45 ans;136;5
2015;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=40 ans et < 45 ans;328;116
2015;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >= 20 ans et < 25 ans;5;4
2016;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=45 ans et < 50 ans;383;4
2017;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=30 ans et < 35 ans;47;23
2018;AGENTS TECHNIQUES DES ÉCOLES;Age >= 20 ans et < 25 ans;11;7
2014;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=60 ans et < 65 ans;94;0
2015;ADJOINTS TECHNIQUES;Age >=30 ans et < 35 ans;66;421
2016;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=60 ans et < 65 ans;138;1
2013;AGENTS DE SERVICE DES ÉCOLES MATERNELLES;Age >=30 ans et < 35 ans;164;1
2015;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >= 65 ans;12;3
2016;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=25 ans et < 30 ans;33;15
2018;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >= 20 ans et < 25 ans;10;4
2014;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=40 ans et < 45 ans;352;4
2015;ÉDUCATEURS DE JEUNES ENFANTS;Age >=40 ans et < 45 ans;150;8
2014;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=50 ans et < 55 ans;365;1
2017;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >= 65 ans;6;0
2013;AGENTS TECHNIQUES DES ÉCOLES;Age >=35 ans et < 40 ans;188;9
2016;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=60 ans et < 65 ans;178;41
2016;ÉDUCATEURS DE JEUNES ENFANTS;Age >=25 ans et < 30 ans;111;2
2013;ADJOINTS TECHNIQUES;Age >=55 ans et < 60 ans;55;852
2017;TECHNICIENS SUPÉRIEURS;Age >= 65 ans;4;1
2013;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=45 ans et < 50 ans;52;145
2016;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=45 ans et < 50 ans;370;107
2014;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=30 ans et < 35 ans;177;5
2018;AGENT DE LOGISTIQUE GÉNÉRALE;Age >=30 ans et < 35 ans;4;13
2014;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=40 ans et < 45 ans;97;62
2017;AGENTS DE LOGISTIQUE GÉNÉRALE D'ADMINISTRATIONS PARISIENNES;Age >=35 ans et < 40 ans;12;27
2018;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >= 65 ans;8;5
2018;PERSONNELS DE MAITRISE D'ADMINISTRATIONS PARISIENNES;Age >=45 ans et < 50 ans;23;179
2013;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >= 20 ans et < 25 ans;5;4
2013;AGENTS TECHNIQUES DES ÉCOLES;Age >=50 ans et < 55 ans;534;52
2019;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=25 ans et < 30 ans;58;2
2019;EBOUEURS;Age >=30 ans et < 35 ans;34;527
2019;AGENT DE SURVEILLANCE DE PARIS;Age >=35 ans et < 40 ans;35;24
2019;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=50 ans et < 55 ans;203;113
2019;AGENTS TECHNIQUES DES ECOLES;Age >=60 ans et < 65 ans;383;27
2019;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=60 ans et < 65 ans;202;75
2019;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=60 ans et < 65 ans;84;59
2020;AGENTS TECHNIQUES DES ECOLES;Age >=25 ans et < 30 ans;38;20
2020;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=25 ans et < 30 ans;131;117
2020;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=25 ans et < 30 ans;67;43
2020;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=30 ans et < 35 ans;41;47
2020;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=35 ans et < 40 ans;47;62
2021;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=25 ans et < 30 ans;63;0
2021;AGENTS TECHNIQUES DES ECOLES;Age >=45 ans et < 50 ans;401;36
2021;TECHNICIENS SUPERIEURS ADMINIS. PARISIENNES;Age >=50 ans et < 55 ans;57;147
2021;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=55 ans et < 60 ans;235;9
2021;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Plus de 65 ans;19;8
2021;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Plus de 65 ans;6;4
2022;ADJOINT D'ANIMATION CONTRACTUEL;Age >=25 ans et < 30 ans;21;15
2022;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=30 ans et < 35 ans;82;2
2022;ADJOINTS ADMINISTRATIFS;Age >=35 ans et < 40 ans;213;51
2022;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=35 ans et < 40 ans;97;2
2022;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=40 ans et < 45 ans;268;0
2022;EBOUEURS;Age >=50 ans et < 55 ans;39;734
2022;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=55 ans et < 60 ans;275;112
2022;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=60 ans et < 65 ans;106;67
2014;ASSISTANTS SOCIO-ÉDUCATIFS;Age >=40 ans et < 45 ans;98;8
2014;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=50 ans et < 55 ans;108;66
2013;SECRÉTAIRES ADMINISTRATIFS;Age >=40 ans et < 45 ans;174;103
2017;ÉDUCATEURS DE JEUNES ENFANTS;Age >=45 ans et < 50 ans;163;8
2018;AGENT DE SURVEILLANCE DE PARIS;Age >=45 ans et < 50 ans;163;126
2018;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=35 ans et < 40 ans;204;14
2017;ADJOINTS TECHNIQUES D'ADMINISTRATIONS PARISIENNES;Age >=35 ans et < 40 ans;70;480
2013;ASSISTANTS SOCIO-ÉDUCATIFS;Age >=35 ans et < 40 ans;111;14
2015;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=50 ans et < 55 ans;256;8
2015;SECRÉTAIRES ADMINISTRATIFS;Age >=60 ans et < 65 ans;136;71
2018;AGENT DE LOGISTIQUE GÉNÉRALE;Age >=45 ans et < 50 ans;69;70
2016;AGENTS TECHNIQUES DES ÉCOLES;Age >=45 ans et < 50 ans;428;36
2014;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=35 ans et < 40 ans;262;109
2017;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=30 ans et < 35 ans;179;18
2017;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=45 ans et < 50 ans;601;1
2018;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >= 20 ans et < 25 ans;19;2
2014;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=55 ans et < 60 ans;167;2
2016;AGENTS TECHNIQUES DES ÉCOLES;Age >=50 ans et < 55 ans;557;42
2014;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=45 ans et < 50 ans;323;90
2014;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=25 ans et < 30 ans;3;8
2013;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >= 20 ans et < 25 ans;397;1
2014;ÉBOUEURS;Age >= 20 ans et < 25 ans;5;63
2015;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=50 ans et < 55 ans;371;3
2014;PERSONNELS DE MAITRISE;Age >=25 ans et < 30 ans;1;17
2015;SECRÉTAIRES ADMINISTRATIFS;Age >= 65 ans;8;4
2016;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=25 ans et < 30 ans;86;1
2013;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=35 ans et < 40 ans;33;124
2013;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=60 ans et < 65 ans;25;52
2014;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=30 ans et < 35 ans;173;0
2016;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=35 ans et < 40 ans;227;0
2016;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >= 65 ans;1;0
2018;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=30 ans et < 35 ans;255;207
2018;AGENT DE LOGISTIQUE GÉNÉRALE;Age >=55 ans et < 60 ans;138;123
2013;ADJOINTS TECHNIQUES;Age >= 65 ans;1;10
2013;ÉDUCATEURS DE JEUNES ENFANTS;Age >=45 ans et < 50 ans;155;2
2013;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=35 ans et < 40 ans;69;54
2014;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=50 ans et < 55 ans;258;6
2015;AGENTS TECHNIQUES DES ÉCOLES;Age >= 65 ans;19;1
2016;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=60 ans et < 65 ans;76;57
2018;ÉDUCATEURS DE JEUNES ENFANTS;Age >= 65 ans;3;
2019;ADJOINTS TECHNIQUES;Age >= 20 ans et < 25 ans;16;115
2019;AGENT DE LOGISTIQUE GENERALE;Age >=40 ans et < 45 ans;32;48
2019;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=50 ans et < 55 ans;366;2
2019;TECHNICIENS SUPERIEURS ADMINIS. PARISIENNES;Age >=50 ans et < 55 ans;41;136
2019;ADJOINTS TECHNIQUES;Age >=60 ans et < 65 ans;43;436
2019;AGENT DE SURVEILLANCE DE PARIS;Age >=60 ans et < 65 ans;34;25
2020;EBOUEURS;Age < 20 ans;0;2
2020;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=30 ans et < 35 ans;100;33
2020;AGENT DE SURVEILLANCE DE PARIS;Age >=45 ans et < 50 ans;136;96
2020;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=50 ans et < 55 ans;38;80
2020;INSPECTEURS DU SERVICE DE SECURITE;Age >=55 ans et < 60 ans;20;155
2020;ADJOINT D'ANIMATION CONTRACTUEL;Age >=60 ans et < 65 ans;92;9
2021;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >= 20 ans et < 25 ans;15;0
2021;EBOUEURS;Age >=35 ans et < 40 ans;43;652
2021;ADJOINT D'ANIMATION CONTRACTUEL;Age >=35 ans et < 40 ans;86;24
2021;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=50 ans et < 55 ans;265;117
2021;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=55 ans et < 60 ans;145;82
2021;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=60 ans et < 65 ans;121;4
2021;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=60 ans et < 65 ans;101;65
2021;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Plus de 65 ans;11;0
2021;ADJOINT D'ANIMATION CONTRACTUEL;Plus de 65 ans;20;7
2022;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >= 20 ans et < 25 ans;8;3
2022;EBOUEURS;Age >= 20 ans et < 25 ans;3;214
2022;ADJOINTS ADMINISTRATIFS;Age >=30 ans et < 35 ans;104;47
2022;ADJOINTS TECHNIQUES;Age >=30 ans et < 35 ans;55;391
2022;ADJOINTS TECHNIQUES;Age >=35 ans et < 40 ans;89;495
2022;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=55 ans et < 60 ans;128;85
2022;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=55 ans et < 60 ans;178;0
2022;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=60 ans et < 65 ans;141;7
2013;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=50 ans et < 55 ans;692;156
2015;PERSONNELS DE MAITRISE;Age >=60 ans et < 65 ans;2;79
2018;ADJOINTS ADMINISTRATIFS;Age >=60 ans et < 65 ans;360;68
2018;AGENT DE SURVEILLANCE DE PARIS;Age >=30 ans et < 35 ans;20;14
2013;SECRÉTAIRES ADMINISTRATIFS;Age >=50 ans et < 55 ans;273;106
2015;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=30 ans et < 35 ans;138;48
2015;ASSISTANTS SOCIO-ÉDUCATIFS;Age >=55 ans et < 60 ans;112;6
2016;AGENTS TECHNIQUES DES ÉCOLES;Age >= 65 ans;20;1
2014;ÉBOUEURS;Age >=45 ans et < 50 ans;39;808
2016;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >= 65 ans;7;8
2016;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=60 ans et < 65 ans;141;0
2016;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=40 ans et < 45 ans;594;4
2013;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=50 ans et < 55 ans;98;125
2014;AGENTS TECHNIQUES DES ÉCOLES;Age >=30 ans et < 35 ans;107;20
2016;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=55 ans et < 60 ans;304;1
2013;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >= 20 ans et < 25 ans;1;5
2017;ADJOINTS TECHNIQUES D'ADMINISTRATIONS PARISIENNES;Age >=60 ans et < 65 ans;26;466
2017;AGENTS DE LOGISTIQUE GÉNÉRALE D'ADMINISTRATIONS PARISIENNES;Age >= 20 ans et < 25 ans;0;1
2018;SECRÉTAIRES ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=50 ans et < 55 ans;221;113
2014;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=45 ans et < 50 ans;69;84
2015;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=60 ans et < 65 ans;119;2
2016;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=25 ans et < 30 ans;2;9
2016;ADJOINTS TECHNIQUES;Age >=35 ans et < 40 ans;69;481
2016;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=45 ans et < 50 ans;51;121
2014;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age < 20 ans;1;0
2015;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >= 65 ans;2;4
2016;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=50 ans et < 55 ans;384;3
2016;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >= 65 ans;4;10
2017;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=40 ans et < 45 ans;230;12
2018;ÉDUCATEURS DE JEUNES ENFANTS;Age >=35 ans et < 40 ans;105;2
2016;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=30 ans et < 35 ans;145;0
2018;AGENT DE SURVEILLANCE DE PARIS;Age >=40 ans et < 45 ans;115;59
2014;ASSISTANTS SOCIO-ÉDUCATIFS;Age >=55 ans et < 60 ans;116;6
2018;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=35 ans et < 40 ans;262;159
2015;ÉDUCATEURS DE JEUNES ENFANTS;Age >=25 ans et < 30 ans;124;1
2014;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=35 ans et < 40 ans;18;33
2016;ADJOINTS TECHNIQUES;Age >=55 ans et < 60 ans;51;748
2016;ÉDUCATEURS DE JEUNES ENFANTS;Age >= 20 ans et < 25 ans;8;1
2018;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=55 ans et < 60 ans;313;72
2018;ÉDUCATEURS DE JEUNES ENFANTS;Age >=60 ans et < 65 ans;76;2
2019;EBOUEURS;Age >= 20 ans et < 25 ans;14;167
2019;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >= 20 ans et < 25 ans;4;14
2019;AGENT DE LOGISTIQUE GENERALE;Age >=25 ans et < 30 ans;2;9
2019;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=35 ans et < 40 ans;217;0
2019;ADJOINTS TECHNIQUES;Age >=50 ans et < 55 ans;85;792
2019;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=50 ans et < 55 ans;94;94
2019;ADJOINTS ADMINISTRATIFS;Age >=60 ans et < 65 ans;394;89
2019;ADJOINT D'ANIMATION CONTRACTUEL;Age >=60 ans et < 65 ans;79;13
2020;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age < 20 ans;2;0
2020;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >= 20 ans et < 25 ans;11;3
2020;INSPECTEURS DU SERVICE DE SECURITE;Age >= 20 ans et < 25 ans;4;11
2020;AGENTS TECHNIQUES DES ECOLES;Age >=30 ans et < 35 ans;97;18
2020;ADJOINTS ADMINISTRATIFS;Age >=35 ans et < 40 ans;219;68
2020;EBOUEURS;Age >=45 ans et < 50 ans;56;746
2020;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=60 ans et < 65 ans;121;42
2020;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=60 ans et < 65 ans;220;88
2021;EBOUEURS;Age < 20 ans;0;6
2021;EBOUEURS;Age >= 20 ans et < 25 ans;6;187
2021;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=25 ans et < 30 ans;35;1
2021;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=35 ans et < 40 ans;76;43
2021;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=35 ans et < 40 ans;44;56
2021;ADJOINTS TECHNIQUES;Age >=40 ans et < 45 ans;99;529
2021;ADJOINT D'ANIMATION CONTRACTUEL;Age >=40 ans et < 45 ans;81;16
2021;PERSONNELS DE MAITRISE  ADM. PARISIENNES;Age >=50 ans et < 55 ans;14;175
2021;EBOUEURS;Age >=60 ans et < 65 ans;2;283
2022;AGENTS TECHNIQUES DES ECOLES;Age >= 20 ans et < 25 ans;0;1
2022;AGENTS TECHNIQUES DES ECOLES;Age >=30 ans et < 35 ans;81;18
2022;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=30 ans et < 35 ans;46;55
2022;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=30 ans et < 35 ans;60;18
2022;AGENTS TECHNIQUES DES ECOLES;Age >=35 ans et < 40 ans;160;16
2022;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=35 ans et < 40 ans;81;34
2022;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=40 ans et < 45 ans;151;80
2022;ADJOINT D'ANIMATION CONTRACTUEL;Age >=45 ans et < 50 ans;121;22
2022;EBOUEURS;Age >=45 ans et < 50 ans;58;650
2022;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=45 ans et < 50 ans;66;84
2022;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=50 ans et < 55 ans;188;60
2022;PERSONNELS DE MAITRISE  ADM. PARISIENNES;Age >=55 ans et < 60 ans;11;187
2017;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=35 ans et < 40 ans;232;0
2017;PERSONNELS DE MAITRISE;Age >= 20 ans et < 25 ans;0;4
2018;ADJOINTS TECHNIQUES;Age >= 65 ans;6;50
2016;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=45 ans et < 50 ans;518;148
